field_name,field_label,field_type,field_length,is_required,is_unique,default_value,validation,dropdown_options,help_text
nomor_sertifikat,Nomor Sertifikat,varchar,100,false,false,NULL,none,NULL,Nomor sertifikat yang diterbitkan
tanggal_terbit_sertifikat,Tanggal Terbit,date,NULL,false,false,NULL,none,NULL,Tanggal sertifikat diterbitkan
masa_berlaku_sertifikat,Masa Berlaku,date,NULL,false,false,NULL,none,NULL,Tanggal kadaluarsa sertifikat
jenis_produk_audit,Jenis Produk,enum,NULL,false,false,NULL,none,"Domestik,Impor",Produk domestik atau impor
negara_asal,Negara Asal,varchar,100,false,false,Indonesia,none,NULL,Negara asal produk (untuk impor)
dokumen_pendukung,Dokumen Pendukung,json,NULL,false,false,NULL,none,NULL,Array file dokumen (CoA invoice dll)
periode_laporan,Periode Laporan,date,NULL,false,false,NULL,none,NULL,Periode laporan teknis
jenis_laporan,Jenis Laporan,enum,NULL,false,false,NULL,none,"Bulanan,Triwulanan,Semesteran,Tahunan",Jenis laporan
total_pengujian,Total Pengujian,int,11,false,false,NULL,none,NULL,Total pengujian dalam periode
total_audit,Total Audit,int,11,false,false,NULL,none,NULL,Total audit dalam periode
total_sertifikat,Total Sertifikat Diterbitkan,int,11,false,false,NULL,none,NULL,Total sertifikat diterbitkan
persentase_kelulusan,Persentase Kelulusan (%),decimal,"5,2",false,false,NULL,none,NULL,Persentase kelulusan uji/audit
ringkasan_laporan,Ringkasan Laporan,text,NULL,false,false,NULL,none,NULL,Ringkasan laporan teknis
file_hasil_uji,File Hasil Uji,varchar,255,false,false,NULL,none,NULL,Upload hasil uji PDF
file_sertifikat,File Sertifikat,varchar,255,false,false,NULL,none,NULL,Upload sertifikat PDF
file_laporan_audit,File Laporan Audit,varchar,255,false,false,NULL,none,NULL,Upload laporan audit
file_laporan_teknis,File Laporan Teknis,varchar,255,false,false,NULL,none,NULL,Upload laporan teknis
rincian_layanan,Rincian Layanan,text,NULL,false,false,NULL,none,NULL,Detail layanan
penanggung_jawab,Penanggung Jawab,varchar,255,true,false,Kepala UPTD,none,NULL,PIC
pelaksana,Pelaksana,varchar,255,true,false,NULL,none,NULL,Yang melaksanakan
kelompok_penerima,Kelompok Penerima,varchar,255,false,false,NULL,none,NULL,Siapa yang terima layanan
jenis_data,Jenis Data,varchar,255,false,false,NULL,none,NULL,Jenis data
is_sensitive,Tingkat Sensitivitas,enum,NULL,true,false,Sensitif,none,"Biasa,Sensitif",Data teknis UPTD sensitif
status,Status,enum,NULL,true,false,pending,none,"pending,proses,selesai,verifikasi,approved",Status
keterangan,Keterangan,text,NULL,false,false,NULL,none,NULL,Catatan
created_by,Dibuat Oleh,int,11,true,false,NULL,none,NULL,User ID
created_at,Dibuat Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
updated_at,Diperbarui Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
