field_name,field_label,field_type,field_length,is_required,is_unique,default_value,validation,dropdown_options,help_text
tanggal_koordinasi,Tanggal Koordinasi,date,NULL,false,false,NULL,none,NULL,Tanggal rapat koordinasi
topik_koordinasi_opd,Topik Koordinasi,text,NULL,false,false,NULL,none,NULL,Topik rapat
hasil_koordinasi_opd,Hasil Koordinasi,text,NULL,false,false,NULL,none,NULL,Hasil rapat koordinasi
tindak_lanjut_koordinasi,Tindak Lanjut,text,NULL,false,false,NULL,none,NULL,Tindak lanjut koordinasi
objek_monitoring,Objek Monitoring,varchar,255,false,false,NULL,none,NULL,Apa yang dimonitoring
tanggal_monitoring,Tanggal Monitoring,date,NULL,false,false,NULL,none,NULL,Tanggal monitoring
hasil_monitoring,Hasil Monitoring,text,NULL,false,false,NULL,none,NULL,Hasil monitoring perbaikan
status_perbaikan_monitoring,Status Perbaikan,enum,NULL,false,false,NULL,none,"Belum,Proses,Selesai,Verified",Status perbaikan
tanggal_penjadwalan,Tanggal Dijadwalkan,date,NULL,false,false,NULL,none,NULL,Tanggal kegiatan dijadwalkan
jenis_kegiatan_jadwal,Jenis Kegiatan,enum,NULL,false,false,NULL,none,"Inspeksi,Audit,Sampling,Pengujian,Pembinaan,Monitoring",Jenis kegiatan yang dijadwalkan
petugas_dijadwalkan,Petugas,text,NULL,false,false,NULL,none,NULL,Petugas yang dijadwalkan
status_jadwal,Status Jadwal,enum,NULL,false,false,Scheduled,none,"Scheduled,Ongoing,Completed,Cancelled,Rescheduled",Status jadwal
jenis_layanan_lapangan,Jenis Layanan Lapangan,varchar,255,false,false,NULL,none,NULL,Jenis layanan yang dilaksanakan
tanggal_pelaksanaan,Tanggal Pelaksanaan,date,NULL,false,false,NULL,none,NULL,Tanggal pelaksanaan
lokasi_pelaksanaan,Lokasi Pelaksanaan,varchar,255,false,false,NULL,none,NULL,Lokasi pelaksanaan
tim_pelaksana,Tim Pelaksana,text,NULL,false,false,NULL,none,NULL,Tim yang melaksanakan
hasil_pelaksanaan,Hasil Pelaksanaan,text,NULL,false,false,NULL,none,NULL,Hasil pelaksanaan
periode_pelaporan_teknis,Periode Pelaporan,date,NULL,false,false,NULL,none,NULL,Periode laporan teknis
jenis_laporan_teknis,Jenis Laporan,enum,NULL,false,false,NULL,none,"Bulanan,Triwulanan,Semesteran,Tahunan",Jenis laporan
total_inspeksi,Total Inspeksi,int,11,false,false,NULL,none,NULL,Total inspeksi dalam periode
total_audit_teknis,Total Audit,int,11,false,false,NULL,none,NULL,Total audit dalam periode
total_sampel_diambil,Total Sampel,int,11,false,false,NULL,none,NULL,Total sampel diambil
total_pengujian_teknis,Total Pengujian,int,11,false,false,NULL,none,NULL,Total pengujian dilakukan
persentase_kelulusan_teknis,Persentase Kelulusan (%),decimal,"5,2",false,false,NULL,none,NULL,Persentase kelulusan
temuan_tidak_sesuai,Temuan Tidak Sesuai,int,11,false,false,NULL,none,NULL,Total temuan
tindakan_pengawasan,Tindakan Pengawasan,int,11,false,false,NULL,none,NULL,Total tindakan pengawasan
pembinaan_dilakukan,Pembinaan Dilakukan,int,11,false,false,NULL,none,NULL,Total pembinaan
ringkasan_laporan_teknis,Ringkasan,text,NULL,false,false,NULL,none,NULL,Ringkasan laporan teknis
jenis_data_layanan,Jenis Data,enum,NULL,false,false,NULL,none,"Data Inspeksi,Data Audit,Data Sampling,Data Pengujian,Data Sertifikasi,Data Pembinaan,Data Monitoring",Jenis data layanan
periode_data,Periode Data,date,NULL,false,false,NULL,none,NULL,Periode data
format_data,Format Data,enum,NULL,false,false,Excel,none,"Excel,PDF,CSV,JSON",Format data
keterangan_data,Keterangan Data,text,NULL,false,false,NULL,none,NULL,Keterangan data
file_laporan_inspeksi,File Laporan Inspeksi,varchar,255,false,false,NULL,none,NULL,Upload laporan inspeksi
file_laporan_audit_ins,File Laporan Audit,varchar,255,false,false,NULL,none,NULL,Upload laporan audit
file_hasil_pengujian,File Hasil Pengujian,varchar,255,false,false,NULL,none,NULL,Upload hasil uji
file_berita_acara,File Berita Acara,varchar,255,false,false,NULL,none,NULL,Upload BA sampling/inspeksi
file_dokumentasi,File Dokumentasi,json,NULL,false,false,NULL,none,NULL,Array foto dokumentasi
file_laporan_teknis_ins,File Laporan Teknis,varchar,255,false,false,NULL,none,NULL,Upload laporan teknis
file_data_layanan,File Data Layanan,varchar,255,false,false,NULL,none,NULL,Upload data layanan
rincian_layanan,Rincian Layanan,text,NULL,false,false,NULL,none,NULL,Detail layanan
penanggung_jawab,Penanggung Jawab,varchar,255,true,false,Kasi Manajemen Teknis,none,NULL,PIC
pelaksana,Pelaksana,varchar,255,true,false,NULL,none,NULL,Yang melaksanakan
kelompok_penerima,Kelompok Penerima,varchar,255,false,false,Pelaku Usaha/Masyarakat,none,NULL,Siapa yang terima
jenis_data,Jenis Data,varchar,255,false,false,NULL,none,NULL,Jenis data
is_sensitive,Tingkat Sensitivitas,enum,NULL,true,false,Sensitif,none,"Biasa,Sensitif",Data inspeksi sensitif (kecuali penjadwalan & pelaksanaan umum)
status,Status,enum,NULL,true,false,pending,none,"pending,scheduled,ongoing,completed,verified",Status
keterangan,Keterangan,text,NULL,false,false,NULL,none,NULL,Catatan
created_by,Dibuat Oleh,int,11,true,false,NULL,none,NULL,User ID
created_at,Dibuat Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
updated_at,Diperbarui Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
