field_name,field_label,field_type,field_length,is_required,is_unique,default_value,validation,dropdown_options,help_text
rencana_pengadaan,Rencana Pengadaan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Volume yang akan diadakan
sumber_pengadaan,Sumber Pengadaan,enum,NULL,false,false,NULL,none,"APBD,APBN,Swadaya,Lainnya",Sumber dana pengadaan
metode_pengadaan,Metode Pengadaan,enum,NULL,false,false,NULL,none,"Pembelian Langsung,Tender,Penunjukan Langsung,Hibah",Metode pengadaan
penyedia,Penyedia,varchar,255,false,false,NULL,none,NULL,Nama penyedia/supplier
tanggal_pengadaan,Tanggal Pengadaan,date,NULL,false,false,NULL,none,NULL,Kapan pengadaan dilakukan
volume_pengadaan,Volume Pengadaan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Realisasi volume pengadaan
harga_satuan,Harga Satuan (Rp),decimal,"15,2",false,false,NULL,none,NULL,Harga per kg/ton
total_nilai,Total Nilai (Rp),decimal,"15,2",false,false,NULL,none,NULL,Total biaya pengadaan
kualitas_cppd,Kualitas CPPD,enum,NULL,false,false,Baik,none,"Sangat Baik,Baik,Cukup,Kurang",Kualitas beras CPPD
tanggal_masuk_gudang,Tanggal Masuk Gudang,date,NULL,false,false,NULL,none,NULL,Kapan masuk gudang
stok_awal_bulan,Stok Awal Bulan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Stok awal bulan
penerimaan_bulan_ini,Penerimaan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Penerimaan bulan ini
penyaluran_bulan_ini,Penyaluran (Ton),decimal,"15,2",false,false,NULL,none,NULL,Penyaluran bulan ini
stok_akhir_bulan,Stok Akhir Bulan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Stok akhir bulan
status_stok,Status Stok,enum,NULL,false,false,Aman,none,"Aman,Menipis,Kritis",Status stok CPPD
persentase_terhadap_target,Persentase vs Target (%),decimal,"5,2",false,false,NULL,none,NULL,Stok dibanding target
kondisi_fisik_cppd,Kondisi Fisik CPPD,enum,NULL,false,false,Baik,none,"Baik,Rusak Ringan,Rusak Berat",Kondisi fisik beras
suhu_gudang,Suhu Gudang (°C),decimal,"5,2",false,false,NULL,none,NULL,Suhu penyimpanan
kelembaban_gudang,Kelembaban (%),decimal,"5,2",false,false,NULL,none,NULL,Kelembaban gudang
petugas_gudang,Petugas Gudang,varchar,255,false,false,NULL,none,NULL,Nama petugas
jenis_penyaluran,Jenis Penyaluran,enum,NULL,false,false,NULL,none,"Darurat Bencana,Kerawanan Pangan,Stabilisasi Harga,Lainnya",Jenis penyaluran
alasan_penyaluran,Alasan Penyaluran,text,NULL,false,false,NULL,none,NULL,Mengapa CPPD disalurkan
wilayah_penyaluran,Wilayah Penyaluran,varchar,255,false,false,NULL,none,NULL,Ke wilayah mana
penerima_penyaluran,Penerima,varchar,255,false,false,NULL,none,NULL,Siapa yang menerima
volume_penyaluran,Volume Penyaluran (Ton),decimal,"15,2",false,false,NULL,none,NULL,Jumlah yang disalurkan
tanggal_penyaluran,Tanggal Penyaluran,date,NULL,false,false,NULL,none,NULL,Kapan disalurkan
status_penyaluran,Status Penyaluran,enum,NULL,false,false,NULL,none,"Perencanaan,Proses,Selesai",Status penyaluran
jumlah_penerima_manfaat,Jumlah Penerima Manfaat,int,11,false,false,NULL,none,NULL,Jumlah KK/orang
dampak_penyaluran,Dampak Penyaluran,text,NULL,false,false,NULL,none,NULL,Dampak yang dirasakan
evaluasi_pelaksanaan,Evaluasi Pelaksanaan,text,NULL,false,false,NULL,none,NULL,Evaluasi pelaksanaan CPPD
kendala,Kendala,text,NULL,false,false,NULL,none,NULL,Kendala yang dihadapi
solusi,Solusi,text,NULL,false,false,NULL,none,NULL,Solusi atas kendala
rekomendasi,Rekomendasi,text,NULL,false,false,NULL,none,NULL,Rekomendasi perbaikan
file_rencana,File Rencana,varchar,255,false,false,NULL,none,NULL,Dokumen perencanaan CPPD
file_kontrak,File Kontrak,varchar,255,false,false,NULL,none,NULL,Kontrak pengadaan
file_bast,File BAST,varchar,255,false,false,NULL,none,NULL,Berita Acara Serah Terima
file_laporan_stok,File Laporan Stok,varchar,255,false,false,NULL,none,NULL,Laporan stok bulanan
file_foto,File Foto,json,NULL,false,false,NULL,none,NULL,Foto gudang/penyaluran
rincian_layanan,Rincian Layanan,text,NULL,false,false,NULL,none,NULL,Detail layanan
penanggung_jawab,Penanggung Jawab,varchar,255,true,false,Kepala Bidang Distribusi,none,NULL,PIC
pelaksana,Pelaksana,varchar,255,true,false,NULL,none,NULL,Yang melaksanakan
kelompok_penerima,Kelompok Penerima,varchar,255,false,false,NULL,none,NULL,Siapa yang terima
jenis_data,Jenis Data,varchar,255,false,false,NULL,none,NULL,Jenis data
is_sensitive,Tingkat Sensitivitas,enum,NULL,true,false,Sensitif,none,"Biasa,Sensitif",Data CPPD sensitif (kecuali penyaluran darurat)
status,Status,enum,NULL,true,false,draft,none,"draft,review,final,approved",Status
keterangan,Keterangan,text,NULL,false,false,NULL,none,NULL,Catatan
created_by,Dibuat Oleh,int,11,true,false,NULL,none,NULL,User ID
created_at,Dibuat Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
updated_at,Diperbarui Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
