field_name,field_label,field_type,field_length,is_required,is_unique,default_value,validation,dropdown_options,help_text
persentase_capaian,Persentase Capaian,decimal,"5,2",false,false,NULL,none,NULL,Auto-calculate
pasokan_lokal,Pasokan Lokal (Ton),decimal,"15,2",false,false,NULL,none,NULL,Pasokan dari produksi lokal
pasokan_luar_daerah,Pasokan Luar Daerah (Ton),decimal,"15,2",false,false,NULL,none,NULL,Pasokan dari luar
pasokan_impor,Pasokan Impor (Ton),decimal,"15,2",false,false,NULL,none,NULL,Pasokan impor
total_pasokan,Total Pasokan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Total ketersediaan
konsumsi_estimasi,Estimasi Konsumsi (Ton),decimal,"15,2",false,false,NULL,none,NULL,Estimasi kebutuhan
stok_awal,Stok Awal (Ton),decimal,"15,2",false,false,NULL,none,NULL,Stok bulan lalu
stok_akhir,Stok Akhir (Ton),decimal,"15,2",false,false,NULL,none,NULL,Stok bulan ini
surplus_defisit,Surplus/Defisit (Ton),decimal,"15,2",false,false,NULL,none,NULL,Surplus atau defisit
status_ketersediaan,Status Ketersediaan,enum,NULL,false,false,Aman,none,"Surplus,Aman,Menipis,Defisit",Status ketersediaan
tingkat_kerawanan,Tingkat Kerawanan,enum,NULL,false,false,Aman,none,"Aman,Waspada,Rawan,Sangat Rawan",Tingkat kerawanan
early_warning_status,Status Early Warning,enum,NULL,false,false,Normal,none,"Normal,Waspada,Siaga,Darurat",Status peringatan dini
indikator_early_warning,Indikator EWS,text,NULL,false,false,NULL,none,NULL,Indikator yang dipantau
rekomendasi_ews,Rekomendasi EWS,text,NULL,false,false,NULL,none,NULL,Rekomendasi tindakan
neraca_pangan_ketersediaan,NBM Ketersediaan (Ton),decimal,"15,2",false,false,NULL,none,NULL,Neraca Bahan Makanan ketersediaan
neraca_pangan_penggunaan,NBM Penggunaan (Ton),decimal,"15,2",false,false,NULL,none,NULL,NBM penggunaan
sumber_data,Sumber Data,varchar,255,false,false,NULL,none,NULL,Sumber data (BPS Dinas Pertanian dll)
metode_pengumpulan,Metode Pengumpulan,enum,NULL,false,false,NULL,none,"Survey Lapangan,Desk Study,Koordinasi Instansi,Lainnya",Cara dapat data
validitas_data,Validitas Data,enum,NULL,false,false,Valid,none,"Valid,Perlu Verifikasi,Tidak Valid",Validitas data
analisis,Analisis,text,NULL,false,false,NULL,none,NULL,Analisis kondisi
kendala,Kendala,text,NULL,false,false,NULL,none,NULL,Kendala yang dihadapi
rekomendasi,Rekomendasi,text,NULL,false,false,NULL,none,NULL,Rekomendasi tindakan
file_data,File Data,varchar,255,false,false,NULL,none,NULL,Upload data Excel/CSV
file_laporan,File Laporan,varchar,255,false,false,NULL,none,NULL,Upload laporan PDF
rincian_layanan,Rincian Layanan,text,NULL,false,false,NULL,none,NULL,Detail layanan
penanggung_jawab,Penanggung Jawab,varchar,255,true,false,Kepala Bidang Ketersediaan,none,NULL,PIC
pelaksana,Pelaksana,varchar,255,true,false,NULL,none,NULL,Yang melaksanakan
kelompok_penerima,Kelompok Penerima,varchar,255,false,false,Sekretariat/Pimpinan,none,NULL,Siapa yang menerima
jenis_data,Jenis Data,varchar,255,false,false,NULL,none,NULL,Jenis data
is_sensitive,Tingkat Sensitivitas,enum,NULL,true,false,Sensitif,none,"Biasa,Sensitif",Data produksi sensitif
status,Status,enum,NULL,true,false,draft,none,"draft,review,final,publish",Status
keterangan,Keterangan,text,NULL,false,false,NULL,none,NULL,Catatan
created_by,Dibuat Oleh,int,11,true,false,NULL,none,NULL,User ID
created_at,Dibuat Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
updated_at,Diperbarui Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
