field_name,field_label,field_type,field_length,is_required,is_unique,default_value,validation,dropdown_options,help_text
persentase_perubahan,Persentase Perubahan (%),decimal,"5,2",false,false,NULL,none,NULL,Persentase perubahan
tren_harga,Tren Harga,enum,NULL,false,false,NULL,none,"Naik,Stabil,Turun",Tren harga
tingkat_fluktuasi,Tingkat Fluktuasi,enum,NULL,false,false,NULL,none,"Rendah,Sedang,Tinggi",Tingkat fluktuasi
penyebab_fluktuasi,Penyebab Fluktuasi,text,NULL,false,false,NULL,none,NULL,Penyebab perubahan harga
dampak_fluktuasi,Dampak Fluktuasi,text,NULL,false,false,NULL,none,NULL,Dampak terhadap masyarakat
analisis_harga,Analisis Harga,text,NULL,false,false,NULL,none,NULL,Analisis kondisi harga
prediksi_harga,Prediksi Harga,text,NULL,false,false,NULL,none,NULL,Prediksi harga ke depan
rekomendasi_stabilisasi,Rekomendasi Stabilisasi,text,NULL,false,false,NULL,none,NULL,Rekomendasi tindakan stabilisasi
jenis_operasi_pasar,Jenis Operasi Pasar,enum,NULL,false,false,NULL,none,"Pasar Murah,Subsidi,Bantuan Langsung,Lainnya",Jenis operasi pasar
tanggal_operasi_pasar,Tanggal Operasi Pasar,date,NULL,false,false,NULL,none,NULL,Kapan operasi pasar dilakukan
lokasi_operasi_pasar,Lokasi Operasi Pasar,varchar,255,false,false,NULL,none,NULL,Dimana operasi pasar
komoditas_operasi_pasar,Komoditas Operasi Pasar,text,NULL,false,false,NULL,none,NULL,Komoditas yang dijual murah
harga_pasar_normal,Harga Pasar Normal (Rp),decimal,"15,2",false,false,NULL,none,NULL,Harga pasar biasa
harga_operasi_pasar,Harga Operasi Pasar (Rp),decimal,"15,2",false,false,NULL,none,NULL,Harga saat operasi pasar
subsidi_per_unit,Subsidi per Unit (Rp),decimal,"15,2",false,false,NULL,none,NULL,Besaran subsidi
volume_operasi_pasar,Volume (Ton),decimal,"15,2",false,false,NULL,none,NULL,Volume yang dijual
jumlah_pembeli,Jumlah Pembeli,int,11,false,false,NULL,none,NULL,Jumlah pembeli
total_nilai_subsidi,Total Nilai Subsidi (Rp),decimal,"15,2",false,false,NULL,none,NULL,Total subsidi yang diberikan
sumber_anggaran,Sumber Anggaran,varchar,255,false,false,NULL,none,NULL,APBD/APBN/Lainnya
tanggal_rapat_tpid,Tanggal Rapat TPID,date,NULL,false,false,NULL,none,NULL,Tanggal rapat TPID
tempat_rapat_tpid,Tempat Rapat,varchar,255,false,false,NULL,none,NULL,Lokasi rapat TPID
peserta_tpid,Peserta TPID,text,NULL,false,false,NULL,none,NULL,Instansi yang hadir
agenda_tpid,Agenda TPID,text,NULL,false,false,NULL,none,NULL,Agenda rapat
hasil_rapat_tpid,Hasil Rapat TPID,text,NULL,false,false,NULL,none,NULL,Hasil keputusan TPID
rekomendasi_tpid,Rekomendasi TPID,text,NULL,false,false,NULL,none,NULL,Rekomendasi dari TPID
tindak_lanjut_tpid,Tindak Lanjut TPID,text,NULL,false,false,NULL,none,NULL,Tindak lanjut hasil rapat
inflasi_pangan,Inflasi Pangan (%),decimal,"5,2",false,false,NULL,none,NULL,Inflasi pangan bulan ini
target_inflasi_tpid,Target TPID (%),decimal,"5,2",false,false,2.50,none,NULL,Target inflasi TPID
status_inflasi,Status Inflasi,enum,NULL,false,false,NULL,none,"On Target,Warning,Alert",Status vs target
file_data_harga,File Data Harga,varchar,255,false,false,NULL,none,NULL,Upload data harga Excel
file_notulensi_tpid,File Notulensi TPID,varchar,255,false,false,NULL,none,NULL,Notulensi rapat TPID
file_foto_operasi_pasar,File Foto,json,NULL,false,false,NULL,none,NULL,Foto operasi pasar
file_laporan,File Laporan,varchar,255,false,false,NULL,none,NULL,Laporan PDF
rincian_layanan,Rincian Layanan,text,NULL,false,false,NULL,none,NULL,Detail layanan
penanggung_jawab,Penanggung Jawab,varchar,255,true,false,Kepala Bidang Distribusi,none,NULL,PIC
pelaksana,Pelaksana,varchar,255,true,false,NULL,none,NULL,Yang melaksanakan
kelompok_penerima,Kelompok Penerima,varchar,255,false,false,Sekretariat/Pimpinan/TPID,none,NULL,Siapa yang terima
jenis_data,Jenis Data,varchar,255,false,false,NULL,none,NULL,Jenis data
is_sensitive,Tingkat Sensitivitas,enum,NULL,true,false,Sensitif,none,"Biasa,Sensitif",Data harga sensitif (kecuali operasi pasar)
status,Status,enum,NULL,true,false,draft,none,"draft,review,final,publish",Status
keterangan,Keterangan,text,NULL,false,false,NULL,none,NULL,Catatan
created_by,Dibuat Oleh,int,11,true,false,NULL,none,NULL,User ID
created_at,Dibuat Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
updated_at,Diperbarui Pada,timestamp,NULL,true,false,CURRENT_TIMESTAMP,none,NULL,
